charity_link,charity_name,full_time_employees
https://www.charitydata.ca/charity/st-lawrence-shakespeare-theatrical-company/863628707RR0001/,ST. LAWRENCE SHAKESPEARE THEATRICAL COMPANY,1
https://www.charitydata.ca/charity/st-marys-academy-foundation-inc/892344664RR0001/,ST. MARY'S ACADEMY FOUNDATION INC.,1
https://www.charitydata.ca/charity/st-marys-montessori-school-inc/108030628RR0001/,ST. MARY'S MONTESSORI SCHOOL INC.,1
https://www.charitydata.ca/charity/stanley-park-rosemount-preschool-inc/108007261RR0001/,STANLEY PARK-ROSEMOUNT PRESCHOOL INC.,1
https://www.charitydata.ca/charity/starlight-christian-nursery-school-inc/106797863RR0001/,STARLIGHT CHRISTIAN NURSERY SCHOOL INC.,1
https://www.charitydata.ca/charity/stephenville-festival-inc/108015603RR0001/,STEPHENVILLE FESTIVAL INC.,1
https://www.charitydata.ca/charity/still-moon-arts-society/856253943RR0001/,STILL MOON ARTS SOCIETY,1
https://www.charitydata.ca/charity/stqeeye-learning-society/808394555RR0001/,STQEEYE' LEARNING SOCIETY,1
https://www.charitydata.ca/charity/strawberry-vale-preschool-society/140709775RR0001/,STRAWBERRY VALE PRESCHOOL SOCIETY,1
https://www.charitydata.ca/charity/students-on-ice-foundation/836648766RR0001/,STUDENTS ON ICE FOUNDATION/,1
https://www.charitydata.ca/charity/stzuminus-education-society/140764168RR0001/,STZ'UMINUS EDUCATION SOCIETY,1
https://www.charitydata.ca/charity/support-education-togo/801007402RR0001/,SUPPORT. EDUCATION. TOGO.,1
https://www.charitydata.ca/charity/swan-river-nursery-school-inc/120139126RR0001/,SWAN RIVER NURSERY SCHOOL INC.,1
https://www.charitydata.ca/charity/swazi-kids-society/883615205RR0001/,SWAZI KIDS SOCIETY,1
https://www.charitydata.ca/charity/syilx-language-house-association/811781764RR0001/,SYILX LANGUAGE HOUSE ASSOCIATION,1
https://www.charitydata.ca/charity/szocs-foundation/864826490RR0001/,SZOCS FOUNDATION,1
https://www.charitydata.ca/charity/taber-society-for-christian-education-ltd/856886650RR0001/,TABER SOCIETY FOR CHRISTIAN EDUCATION LTD,1
https://www.charitydata.ca/charity/teachers-on-wheels-inc/119208965RR0001/,TEACHERS ON WHEELS INC,1
https://www.charitydata.ca/charity/the-adult-literacy-council-of-greater-fort-erie/106686298RR0001/,THE ADULT LITERACY COUNCIL OF GREATER FORT ERIE,1
https://www.charitydata.ca/charity/the-association-for-native-development-in-the-performing-and/119213700RR0001/,THE ASSOCIATION FOR NATIVE DEVELOPMENT IN THE PERFORMING AND,1
https://www.charitydata.ca/charity/the-beaver-valley-nursery-school-society/890598592RR0001/,THE BEAVER VALLEY NURSERY SCHOOL SOCIETY,1
https://www.charitydata.ca/charity/the-belinda-stronach-foundation/810138016RR0001/,THE BELINDA STRONACH FOUNDATION,1
https://www.charitydata.ca/charity/the-blue-mountain-foundation-for-the-arts/119216281RR0001/,THE BLUE MOUNTAIN FOUNDATION FOR THE ARTS,1
https://www.charitydata.ca/charity/the-bruce-peninsula-biosphere-association/860975358RR0001/,THE BRUCE PENINSULA BIOSPHERE ASSOCIATION,1
https://www.charitydata.ca/charity/the-canadian-foundation-for-pharmacy/888102399RR0001/,THE CANADIAN FOUNDATION FOR PHARMACY,1
https://www.charitydata.ca/charity/the-canadian-safe-school-network/873620959RR0001/,THE CANADIAN SAFE SCHOOL NETWORK,1
https://www.charitydata.ca/charity/the-carold-institute-linstitut-carold/890787799RR0001/,THE CAROLD INSTITUTE L'INSTITUT CAROLD,1
https://www.charitydata.ca/charity/the-catholic-independent-schools-of-nelson-diocese/119221380RR0001/,THE CATHOLIC INDEPENDENT SCHOOLS OF NELSON DIOCESE,1
https://www.charitydata.ca/charity/the-chimera-project-dance-theatre/852258631RR0001/,THE CHIMERA PROJECT DANCE THEATRE,1
https://www.charitydata.ca/charity/the-citizens-foundation-canada/844142273RR0001/,"THE CITIZENS' FOUNDATION, CANADA",1
https://www.charitydata.ca/charity/the-cmolik-foundation/843622556RR0001/,THE CMOLIK FOUNDATION,1
https://www.charitydata.ca/charity/the-crb-foundationla-fondation-crb/119228989RR0001/,The CRB Foundation/La fondation CRB,1
https://www.charitydata.ca/charity/the-daughters-for-life-foundation/821105467RR0001/,THE DAUGHTERS FOR LIFE FOUNDATION,1
https://www.charitydata.ca/charity/the-driftwood-theatre-group/886364363RR0001/,THE DRIFTWOOD THEATRE GROUP,1
https://www.charitydata.ca/charity/the-duke-of-edinburghs-award-young-canadians-challenge-manitoba-division-inc/854682739RR0001/,THE DUKE OF EDINBURGH'S AWARD YOUNG CANADIANS CHALLENGE (MANITOBA DIVISION) INC.,1
https://www.charitydata.ca/charity/the-duke-of-edinburghs-award-young-canadians-challenge-new-brunswick-division-ltd/136256187RR0001/,"THE DUKE OF EDINBURGH'S AWARD, YOUNG CANADIANS CHALLENGE, NEW BRUNSWICK DIVISION LTD.",1
https://www.charitydata.ca/charity/the-duke-of-edinburghs-international-award---canada---saskatchewan-inc/877478966RR0001/,The Duke of Edinburgh's International Award - Canada - Saskatchewan Inc.,1
https://www.charitydata.ca/charity/the-elora-co-operative-pre-school-inc/105210082RR0001/,THE ELORA CO-OPERATIVE PRE-SCHOOL INC,1
https://www.charitydata.ca/charity/the-essential-collective-theatre-company/844082321RR0001/,THE ESSENTIAL COLLECTIVE THEATRE COMPANY,1
https://www.charitydata.ca/charity/the-global-youth-education-network-society/860578772RR0001/,THE GLOBAL YOUTH EDUCATION NETWORK SOCIETY,1
https://www.charitydata.ca/charity/the-gordon-and-marion-smith-foundation-for-young-artists/866075658RR0001/,THE GORDON AND MARION SMITH FOUNDATION FOR YOUNG ARTISTS,1
https://www.charitydata.ca/charity/the-hazel-stewart-foundation/899617336RR0001/,THE HAZEL STEWART FOUNDATION,1
https://www.charitydata.ca/charity/the-independent-filmmakers-co-operative-of-ottawa-inc/881240865RR0001/,THE INDEPENDENT FILMMAKERS CO-OPERATIVE OF OTTAWA INC,1
https://www.charitydata.ca/charity/the-international-centre-for-the-criminal-law-reform-and-criminal-justice-policy/890439060RR0001/,THE INTERNATIONAL CENTRE FOR THE CRIMINAL LAW REFORM & CRIMINAL JUSTICE POLICY,1
https://www.charitydata.ca/charity/the-international-society-for-augmentative-and-alternative-communication/868222654RR0001/,THE INTERNATIONAL SOCIETY FOR AUGMENTATIVE AND ALTERNATIVE COMMUNICATION,1
https://www.charitydata.ca/charity/the-jewish-centre-for-learning-and-living/899654123RR0001/,THE JEWISH CENTRE FOR LEARNING AND LIVING,1
https://www.charitydata.ca/charity/the-john-dobson-foundation/119239531RR0001/,THE JOHN DOBSON FOUNDATION,1
https://www.charitydata.ca/charity/the-kenauk-institute--linstitut-kenauk/819128125RR0001/,THE KENAUK INSTITUTE / L'INSTITUT KENAUK,1
https://www.charitydata.ca/charity/the-literacy-council-of-niagara-west/107629156RR0001/,THE LITERACY COUNCIL OF NIAGARA WEST,1
https://www.charitydata.ca/charity/the-manitoba-saskatchewan-conference-of-the-seventh-day-adventist-church/119030666RR0048/,The Manitoba-Saskatchewan Conference of the Seventh-day Adventist Church,1
https://www.charitydata.ca/charity/the-migration-research-foundation-inc/899163505RR0001/,THE MIGRATION RESEARCH FOUNDATION INC.,1
https://www.charitydata.ca/charity/the-mississauga-big-band-jazz-ensemble/888291630RR0001/,THE MISSISSAUGA BIG BAND JAZZ ENSEMBLE,1
https://www.charitydata.ca/charity/the-multicultural-theatre-space-the-mt-space-inc/862192291RR0001/,THE MULTICULTURAL THEATRE SPACE (THE MT SPACE) INC,1
https://www.charitydata.ca/charity/the-naval-association-of-canada--lassociation-navale-du-canada/119246551RR0001/,THE NAVAL ASSOCIATION OF CANADA / L'ASSOCIATION NAVALE DU CANADA,1
https://www.charitydata.ca/charity/the-navy-league-of-canada--la-ligue-navale-du-canada/119246635RR0013/,The Navy League of Canada / La Ligue Navale du Canada,1
https://www.charitydata.ca/charity/the-navy-league-of-canada--la-ligue-navale-du-canada/119246635RR0015/,The Navy League of Canada / La Ligue Navale du Canada,1
https://www.charitydata.ca/charity/the-navy-league-of-canada--la-ligue-navale-du-canada/119246635RR0044/,The Navy League of Canada / La Ligue Navale du Canada,1
https://www.charitydata.ca/charity/the-new-brunswick-community-college-foundationla-fondation-du-college-communautaire-du-nouveau-brunswick-inc/804093532RR0001/,The New Brunswick Community College Foundation/La Fondation du collège communautaire du Nouveau-Brunswick Inc.,1
https://www.charitydata.ca/charity/the-north-bay-literacy-council/107780074RR0001/,THE NORTH BAY LITERACY COUNCIL,1
https://www.charitydata.ca/charity/the-oneill-foundation-inc/879133312RR0001/,THE O'NEILL FOUNDATION INC.,1
https://www.charitydata.ca/charity/the-olinda-childrens-association/875224214RR0001/,THE OLINDA CHILDREN'S ASSOCIATION,1
https://www.charitydata.ca/charity/the-only-animal-theatre-society/845261544RR0001/,THE ONLY ANIMAL THEATRE SOCIETY,1
https://www.charitydata.ca/charity/the-orillia-museum-of-art-and-history/137230587RR0001/,THE ORILLIA MUSEUM OF ART AND HISTORY,1
https://www.charitydata.ca/charity/the-osgoode-society-for-canadian-legal-history/119249092RR0001/,THE OSGOODE SOCIETY FOR CANADIAN LEGAL HISTORY,1
https://www.charitydata.ca/charity/the-ottawa-school-of-theatre/869417360RR0001/,THE OTTAWA SCHOOL OF THEATRE,1
https://www.charitydata.ca/charity/the-pas-action-center-inc/120717129RR0001/,THE PAS ACTION CENTER INC.,1
https://www.charitydata.ca/charity/the-pas-pre-school-activity-centre-inc/105240170RR0001/,THE PAS PRE SCHOOL ACTIVITY CENTRE INC.,1
https://www.charitydata.ca/charity/the-petro-jacyk-education-foundation/119251080RR0001/,THE PETRO JACYK EDUCATION FOUNDATION,1
https://www.charitydata.ca/charity/the-polish-institute-of-arts-and-sciences-in-canada-and-the-polish-library---institut-polonais-des-sciences-au-canada-et-bibliotheque-polonaise/870238433RR0001/,THE POLISH INSTITUTE OF ARTS AND SCIENCES IN CANADA AND THE POLISH LIBRARY - INSTITUT POLONAIS DES SCIENCES AU CANADA ET BIBLIOTHEQUE POLONAISE,1
https://www.charitydata.ca/charity/the-port-dalhousie-nursery-school-inc/891188062RR0001/,THE PORT DALHOUSIE NURSERY SCHOOL INC,1
https://www.charitydata.ca/charity/the-prairie-centre-for-christian-education/897903357RR0001/,THE PRAIRIE CENTRE FOR CHRISTIAN EDUCATION,1
https://www.charitydata.ca/charity/the-ripple-effect-education/789221736RR0001/,The Ripple Effect Education,1
https://www.charitydata.ca/charity/the-rock-and-roll-society-of-edmonton/814101507RR0001/,The Rock and Roll Society of Edmonton,1
https://www.charitydata.ca/charity/the-sign-foundation-the-strength-in-greater-numbers-foundation-inc/899298202RR0001/,THE S.I.G.N. FOUNDATION (THE STRENGTH IN GREATER NUMBERS FOUNDATION) INC.,1
https://www.charitydata.ca/charity/the-saskatchewan-literacy-network-inc/130678345RR0001/,THE SASKATCHEWAN LITERACY NETWORK INC,1
https://www.charitydata.ca/charity/the-scottish-rite-charitable-foundation-learning-centre-for-halifax-inc/838413854RR0001/,THE SCOTTISH RITE CHARITABLE FOUNDATION LEARNING CENTRE FOR HALIFAX INC.,1
https://www.charitydata.ca/charity/the-sustainability-institute-of-canada/863746012RR0001/,THE SUSTAINABILITY INSTITUTE OF CANADA,1
https://www.charitydata.ca/charity/the-tevie-miller-heritage-school-society/129030896RR0001/,THE TEVIE MILLER HERITAGE SCHOOL SOCIETY,1
https://www.charitydata.ca/charity/the-thorold-reed-band/886670488RR0001/,THE THOROLD REED BAND,1
https://www.charitydata.ca/charity/the-virtual-stage-arts-society/867070849RR0001/,THE VIRTUAL STAGE ARTS SOCIETY,1
https://www.charitydata.ca/charity/the-yeshivah-scholarship-fund-of-israel/119305936RR0001/,THE YESHIVAH SCHOLARSHIP FUND OF ISRAEL,1
https://www.charitydata.ca/charity/theatre-ancaster/868938952RR0001/,THEATRE ANCASTER,1
https://www.charitydata.ca/charity/theatre-antigonish-society/887232999RR0001/,THEATRE ANTIGONISH SOCIETY,1
https://www.charitydata.ca/charity/theatre-niveau-parking/120501812RR0001/,THEATRE NIVEAU PARKING,1
https://www.charitydata.ca/charity/theatre-prospero-association/897354114RR0001/,THEATRE PROSPERO ASSOCIATION,1
https://www.charitydata.ca/charity/theatre-sans-fil-tsf-inc/119214401RR0001/,THEATRE SANS FIL T.S.F. INC.,1
https://www.charitydata.ca/charity/theatre-skam-association/868484627RR0001/,THEATRE SKAM ASSOCIATION,1
https://www.charitydata.ca/charity/thorold-co-operative-nursery-school-inc/108107814RR0001/,THOROLD CO-OPERATIVE NURSERY SCHOOL INC.,1
https://www.charitydata.ca/charity/tiger-princess-dance-projects/865122493RR0001/,TIGER PRINCESS DANCE PROJECTS,1
https://www.charitydata.ca/charity/tinkerbell-nursery-school-incorporated/108110412RR0001/,TINKERBELL NURSERY SCHOOL INCORPORATED,1
https://www.charitydata.ca/charity/tjs-gift-foundation-inc/807208897RR0001/,TJ'S GIFT FOUNDATION INC.,1
https://www.charitydata.ca/charity/toronto-community-and-culture-centre/886593854RR0001/,TORONTO COMMUNITY & CULTURE CENTRE,1
https://www.charitydata.ca/charity/toronto-tabla-ensemble-world-music-organization-inc/860322445RR0001/,TORONTO TABLA ENSEMBLE WORLD MUSIC ORGANIZATION INC.,1
https://www.charitydata.ca/charity/toronto-teachers-centre-of-torah-umesorah/829275825RR0001/,TORONTO TEACHERS' CENTRE OF TORAH UMESORAH,1
https://www.charitydata.ca/charity/transcona-literacy-centre-inc/840711154RR0001/,TRANSCONA LITERACY CENTRE INC.,1
https://www.charitydata.ca/charity/trenton-childrens-centres-inc/108138074RR0001/,TRENTON CHILDRENS CENTRES INC,1
https://www.charitydata.ca/charity/tulo-centre-of-indigenous-economics/812016418RR0001/,TULO CENTRE OF INDIGENOUS ECONOMICS,1
https://www.charitydata.ca/charity/ukrainian-canadian-research-and-documentation-centre/137786935RR0001/,UKRAINIAN CANADIAN RESEARCH & DOCUMENTATION CENTRE,1
https://www.charitydata.ca/charity/ukrainian-catholic-education-foundation/822245098RR0001/,UKRAINIAN CATHOLIC EDUCATION FOUNDATION,1
https://www.charitydata.ca/charity/ukrainian-catholic-foundation-of-saskatchewan-corporation/119039477RR0001/,Ukrainian Catholic Foundation of Saskatchewan Corporation,1
https://www.charitydata.ca/charity/ukrainian-cheremosh-society/119274280RR0001/,UKRAINIAN CHEREMOSH SOCIETY,1
https://www.charitydata.ca/charity/ukrainian-youth-unity-council/108148487RR0001/,UKRAINIAN YOUTH UNITY COUNCIL,1
https://www.charitydata.ca/charity/un-et-un-font-mille/847408705RR0001/,UN ET UN FONT MILLE,1
https://www.charitydata.ca/charity/un-mondalire/119044451RR0001/,UN MONDALIRE,1
https://www.charitydata.ca/charity/university-hill-pre-school-association/889656146RR0001/,UNIVERSITY HILL PRE-SCHOOL ASSOCIATION,1
https://www.charitydata.ca/charity/valley-student-transportation-assn/871269122RR0001/,VALLEY STUDENT TRANSPORTATION ASSN.,1
https://www.charitydata.ca/charity/vancouver-tap-dance-society/890862238RR0001/,VANCOUVER TAP DANCE SOCIETY,1
https://www.charitydata.ca/charity/vancouver-venture-for-diversity-society/841687767RR0001/,VANCOUVER VENTURE FOR DIVERSITY SOCIETY,1
https://www.charitydata.ca/charity/victoria-baroque-music-society/840804041RR0001/,VICTORIA BAROQUE MUSIC SOCIETY,1
https://www.charitydata.ca/charity/volya-ukrainian-dance-ensemble-association/875005274RR0001/,Volya Ukrainian Dance Ensemble Association,1
https://www.charitydata.ca/charity/vrille-art-actuel/833826308RR0001/,Vrille Art Actuel,1
https://www.charitydata.ca/charity/waterloo-co-operative-preschool-inc/108191859RR0001/,WATERLOO CO-OPERATIVE PRESCHOOL INC.,1
https://www.charitydata.ca/charity/wellesley-and-district-co-operative-preschool-inc/119290740RR0001/,WELLESLEY AND DISTRICT CO-OPERATIVE PRESCHOOL INC,1
https://www.charitydata.ca/charity/wen-wei-dance-society/882168503RR0001/,WEN WEI DANCE SOCIETY,1
https://www.charitydata.ca/charity/west-central-early-childhood-intervention-program/108198276RR0001/,WEST CENTRAL EARLY CHILDHOOD INTERVENTION PROGRAM,1
https://www.charitydata.ca/charity/west-coast-institute-for-studies-in-anthroposophy/861455442RR0001/,WEST COAST INSTITUTE FOR STUDIES IN ANTHROPOSOPHY,1
https://www.charitydata.ca/charity/west-st-paul-nursery-school-co-op-inc/120668686RR0001/,WEST ST PAUL NURSERY SCHOOL CO-OP INC,1
https://www.charitydata.ca/charity/westlock-literacy-and-learning-centre/139417083RR0001/,Westlock Literacy and Learning Centre,1
https://www.charitydata.ca/charity/westminster-college/119294544RR0001/,WESTMINSTER COLLEGE,1
https://www.charitydata.ca/charity/wide-open-theatrical-escapades-inc/860351741RR0001/,WIDE OPEN THEATRICAL ESCAPADES INC.,1
https://www.charitydata.ca/charity/winkler-kids-korner-nursery-school-inc/880466230RR0001/,WINKLER KID'S KORNER NURSERY SCHOOL INC.,1
https://www.charitydata.ca/charity/winnipeg-human-rights-education-city-inc/770598928RR0001/,WINNIPEG: HUMAN RIGHTS EDUCATION CITY INC.,1
https://www.charitydata.ca/charity/women-of-note-inc/888337839RR0001/,WOMEN OF NOTE INC.,1
https://www.charitydata.ca/charity/world-federation-of-ukrainian-womens-organizations-canada/119304525RR0001/,WORLD FEDERATION OF UKRAINIAN WOMEN'S ORGANIZATIONS (CANADA),1
https://www.charitydata.ca/charity/yellowhead-indigenous-education-foundation/718028897RR0001/,YELLOWHEAD INDIGENOUS EDUCATION FOUNDATION,1
https://www.charitydata.ca/charity/yes-i-can-nursery-school-of-toronto/888632650RR0001/,YES I CAN NURSERY SCHOOL OF TORONTO,1
https://www.charitydata.ca/charity/yeshiva-of-hamilton/137209425RR0001/,YESHIVA OF HAMILTON,1
https://www.charitydata.ca/charity/yeshivas-limudei-hashem-society/892835737RR0001/,YESHIVAS LIMUDEI HASHEM SOCIETY,1
https://www.charitydata.ca/charity/youngstown-kindergarten-association/108227752RR0001/,YOUNGSTOWN KINDERGARTEN ASSOCIATION,1
https://www.charitydata.ca/charity/youth-action-kommittee-of-perth-and-district-inc/892320920RR0001/,YOUTH ACTION KOMMITTEE OF PERTH AND DISTRICT INC,1
https://www.charitydata.ca/charity/youth-art-connection/847153046RR0001/,Youth Art Connection,1
https://www.charitydata.ca/charity/youthwrite-society-canada/812464717RR0001/,Youthwrite Society Canada,1
https://www.charitydata.ca/charity/yyz-artists-outlet/105782429RR0001/,YYZ ARTISTS' OUTLET,1
https://www.charitydata.ca/charity/zeezee-theatre-society/836096420RR0001/,ZEEZEE THEATRE SOCIETY,1
https://www.charitydata.ca/charity/123-go-st-michelfemmes-relais/874439607RR0001/,"1,2,3 GO! ST-MICHEL/FEMMES-RELAIS",2
https://www.charitydata.ca/charity/221a-artist-run-centre-society/826585168RR0001/,221A ARTIST RUN CENTRE SOCIETY,2
https://www.charitydata.ca/charity/2b-theatre-association/868740929RR0001/,2B THEATRE ASSOCIATION,2
https://www.charitydata.ca/charity/40-mile-christian-education-society/131738361RR0001/,40 MILE CHRISTIAN EDUCATION SOCIETY,2
https://www.charitydata.ca/charity/abc-des-manoirs/118776160RR0001/,A.B.C. des manoirs,2
https://www.charitydata.ca/charity/abby-community-school-society/898708243RR0001/,ABBY COMMUNITY SCHOOL SOCIETY,2
https://www.charitydata.ca/charity/abc-christian-child-care-center/118776194RR0001/,ABC CHRISTIAN CHILD CARE CENTER,2
https://www.charitydata.ca/charity/abc-lotbiniere-inc/895710242RR0001/,ABC LOTBINIERE INC,2
https://www.charitydata.ca/charity/abraham-kahn/891007015RR0001/,ABRAHAM KAHN,2
